word1,word2,count
039,diagnostic,2
capabilities,qsi,1
039,qsi,2
039,capabilities,1
diagnostic,ground,1
diagnostic,maintenance,1
ground,qsi,2
ground,maintenance,1
039,ground,1
evolves,risk,1
missions,risk,1
criticality,risk,1
evolves,missions,1
evolves,real,1
criticality,evolves,1
missions,real,1
criticality,missions,1
criticality,real,1
camera,qe,1
gasb,qe,1
fpa,gasb,1
gasb,sls,1
camera,gasb,1
monitoring,photonic,1
photonic,wide,1
isolation,photonic,1
electromagnetic,photonic,1
monitoring,wide,1
isolation,monitoring,1
electromagnetic,monitoring,1
isolation,wide,1
electromagnetic,wide,1
modules,susceptibility,1
modules,tolerate,1
modules,radiation,1
dc,modules,1
susceptibility,tolerate,1
radiation,susceptibility,1
dc,susceptibility,1
radiation,tolerate,1
dc,tolerate,1
dc,radiation,2
imli,shield,1
cooled,imli,1
acs,imli,1
039,imli,1
cooled,shield,1
acs,shield,1
039,shield,1
acs,cooled,1
039,cooled,1
039,acs,1
biocide,generator,1
generator,iodine,1
generator,silver,1
aircraft,bed,1
aircraft,dedicated,2
electric,test,1
dedicated,electric,2
bed,dedicated,1
dedicated,test,1
drug,products,1
degradation,products,1
analyzer,products,1
api,products,1
optics,reflectors,1
nested,optics,1
alumina,optics,1
synthetic,uas,1
effort,uas,1
interferometry,synthetic,1
effort,interferometry,1
dbf,synthetic,1
dbf,effort,1
effort,synthetic,1
reconfigurable,uas,1
real,reconfigurable,1
provide,reconfigurable,1
computing,reconfigurable,1
real,uas,1
provide,uas,1
computing,uas,1
provide,real,1
computing,real,1
computing,provide,1
analog,ridgetop,1
analog,radiation,4
analog,extreme,1
analog,hardening,1
radiation,ridgetop,1
extreme,ridgetop,1
hardening,ridgetop,1
hardening,radiation,2
extreme,hardening,1
fault,signature,1
fault,signatures,1
fault,rul,1
signature,signatures,1
rul,signature,1
failure,signature,1
rul,signatures,1
failure,signatures,1
failure,rul,1
fpgas,tuning,1
tuning,versions,1
empirical,tuning,1
performance,tuning,1
fpgas,versions,1
empirical,fpgas,1
fpgas,performance,1
empirical,versions,1
performance,versions,1
energy,technologies,1
end,energy,1
environmental,technologies,1
harvest,technologies,1
end,technologies,1
end,harvest,1
algaas,neutron,2
algaas,sspm,2
algaas,gamma,2
algaas,scintillation,1
neutron,sspm,2
neutron,scintillation,2
gamma,sspm,2
scintillation,sspm,2
gamma,scintillation,1
command,spacecraft,1
command,sequencing,1
board,command,1
board,sequencing,1
model,sequencing,1
incidence,normal,1
euv,incidence,1
incidence,nm,1
14,incidence,1
euv,normal,1
nm,normal,1
14,normal,1
14,euv,1
14,nm,1
occulter,sufficiently,1
roccor,sufficiently,1
starshade,sufficiently,1
deployable,sufficiently,1
language,logic,1
logic,written,1
logic,programming,1
language,matching,1
matching,written,1
matching,programming,1
language,written,1
programming,written,1
amp,mit,1
amp,impact,1
amp,autonomous,1
amp,ssci,1
impact,mit,1
autonomous,mit,1
mit,ssci,1
autonomous,impact,1
impact,ssci,1
autonomous,ssci,1
backscattering,phytoplankton,1
absorption,backscattering,1
backscattering,pigments,1
backscattering,wavelengths,1
absorption,phytoplankton,1
phytoplankton,pigments,1
phytoplankton,wavelengths,1
absorption,pigments,1
absorption,wavelengths,1
pigments,wavelengths,1
opening,uam,1
aluminum,uam,1
reinforcing,uam,1
uam,wire,1
aluminum,opening,1
opening,reinforcing,1
opening,wire,1
aluminum,reinforcing,1
reinforcing,wire,1
analyzer,combustion,1
analyzer,events,1
analyzer,international,1
analyzer,hydrogen,1
combustion,events,2
combustion,international,1
events,international,1
events,hydrogen,1
hydrogen,international,1
atomic,magnetometer,1
magnetic,vector,1
fields,magnetic,2
atomic,vector,1
atomic,fields,1
engines,intrusive,1
engines,high,1
engines,speed,1
certify,engines,1
high,intrusive,1
intrusive,speed,1
certify,intrusive,1
certify,high,1
certify,speed,1
crew,species,1
formaldehyde,species,1
sensors,species,1
southwest,species,1
crew,formaldehyde,1
crew,sensors,1
crew,southwest,1
formaldehyde,sensors,1
formaldehyde,southwest,1
sensors,southwest,1
dem,graphene,1
dem,photons,1
dem,detectors,1
dem,fluxes,1
graphene,photons,1
detectors,graphene,1
fluxes,graphene,1
detectors,photons,1
fluxes,photons,1
detectors,fluxes,1
combustion,loci,2
combustion,stream,1
combustion,methodologies,1
nanocomposite,thermoelectric,1
materials,thermoelectric,3
sputtering,thermoelectric,1
limitation,thermoelectric,1
nanocomposite,sputtering,1
limitation,nanocomposite,1
materials,sputtering,1
limitation,materials,1
limitation,sputtering,1
sl,superlattice,2
cutoff,superlattice,2
gasb,superlattice,1
cutoff,sl,2
lwir,sl,2
gasb,sl,1
cutoff,lwir,2
cutoff,gasb,1
gasb,lwir,1
energy,specific,3
collectors,energy,2
binders,energy,2
specific,wh,3
collectors,wh,2
binders,wh,2
collectors,specific,2
binders,specific,2
binders,collectors,2
inflight,payload,1
configuration,payload,1
payload,sensing,1
mission,payload,1
configuration,inflight,1
inflight,sensing,1
inflight,mission,1
configuration,sensing,1
configuration,mission,1
mission,sensing,1
clear,wake,1
clear,vortices,1
region,vortices,1
clear,lidar,2
lidar,region,1
clear,region,1
lidar,turbulence,1
aircraft,lidar,2
ft,lidar,2
lidar,mj,1
ft,turbulence,1
mj,turbulence,1
aircraft,ft,1
aircraft,mj,1
ft,mj,1
leak,mli,3
mli,tank,1
frame,mli,1
heat,mli,2
leak,tank,1
frame,leak,1
heat,leak,2
frame,tank,1
heat,tank,1
ptr,venus,1
lobo,venus,1
alternator,venus,1
lobo,ptr,1
alternator,ptr,1
heat,ptr,1
alternator,lobo,1
heat,lobo,1
portable,prognostic,1
idea,prognostic,1
prognostic,prognostics,3
degraded,prognostic,1
idea,portable,1
portable,prognostics,1
degraded,portable,1
idea,prognostics,1
degraded,idea,1
degraded,prognostics,1
cbr,contingency,1
contingency,plan,1
contingency,plans,1
contingency,regulations,1
cbr,plan,1
cbr,plans,1
cbr,regulations,1
plan,regulations,1
plans,regulations,1
compression,hydrogen,1
hydrogen,potable,1
cycle,hydrogen,1
compression,potable,1
compression,water,1
compression,cycle,1
cycle,potable,1
cycle,water,1
methane,sustainable,1
co2,sustainable,1
fuels,sustainable,1
sustainable,water,1
fuels,methane,1
co2,fuels,1
fuels,water,1
flight,social,1
crew,flight,2
flight,virtual,1
astronaut,flight,1
command,recognition,1
recognition,word,1
cockpit,command,1
cockpit,word,1
command,voice,1
voice,word,1
command,word,1
dram,sefi,1
dram,rh,1
dram,ibm,1
rh,sefi,2
memory,sefi,2
ibm,sefi,1
memory,rh,2
ibm,rh,1
ibm,memory,1
bist,radiation,1
asu,radiation,1
radiation,regulator,1
bist,dc,3
asu,dc,3
dc,regulator,3
asu,bist,3
bist,regulator,3
asu,regulator,3
memory,xilinx,1
fpgas,xilinx,1
hardened,xilinx,1
nvm,xilinx,1
data,requires,1
aggregation,data,1
processing,requires,1
aggregation,processing,1
information,processing,1
aggregation,requires,1
information,requires,1
aggregation,information,1
backward,surface,1
nanosecond,surface,1
driven,surface,1
jets,surface,1
backward,nanosecond,1
backward,driven,1
backward,jets,1
driven,nanosecond,1
jets,nanosecond,1
driven,jets,1
batteries,evaluated,1
cells,evaluated,1
evaluated,sulfur,1
electrolyte,evaluated,1
cells,sulfur,1
cells,electrolyte,1
robot,rp,1
data,robot,1
robot,visualizations,1
analysts,robot,1
data,rp,1
rp,visualizations,1
analysts,rp,1
data,visualizations,3
analysts,data,1
analysts,visualizations,1
domains,scheduling,2
scheduling,smes,1
different,ksc,1
domains,ksc,1
ksc,smes,1
different,domains,1
different,smes,1
domains,smes,1
scavenging,thermoelectric,1
quot,scavenging,1
quot,thermoelectrics,1
kinetic,thermoelectric,1
kinetic,quot,1
quot,thermoelectric,1
kev,particle,1
avalanche,particle,1
particle,resolution,1
energy,kev,1
avalanche,kev,1
kev,resolution,1
avalanche,energy,1
breaks,faults,1
faults,translational,1
faults,filter,1
breaks,translational,1
breaks,filter,1
breaks,fault,1
filter,translational,1
fault,translational,1
fat,food,1
food,nutritional,1
fat,printer,1
nutritional,printer,1
3d,fat,1
3d,nutritional,1
fat,nutritional,1
feel,strain,1
augmentation,strain,1
strain,tailoring,1
augmentation,feel,1
feel,tailoring,1
feel,using,1
augmentation,tailoring,1
augmentation,using,1
tailoring,using,1
model,step,1
linear,model,1
aeroelastic,model,1
model,parameter,1
linear,step,1
aeroelastic,step,1
parameter,step,1
aeroelastic,linear,1
linear,parameter,1
aeroelastic,parameter,1
monopropellant,pressurizing,1
monopropellant,tactical,1
monopropellant,pressure,1
han,pressurizing,1
pressurizing,tactical,1
pressure,pressurizing,1
han,tactical,1
han,pressure,1
pressure,tactical,1
microthruster,propellant,1
catalyst,microthruster,1
injection,microthruster,1
catalyst,propellant,1
injection,propellant,1
injection,monopropellant,1
catalyst,injection,1
heat,ice,1
exchanger,freeze,2
freeze,ice,1
freeze,water,2
exchanger,ice,1
exchanger,water,2
contaminants,hydrazine,1
hydrazine,mask,1
hydrazine,smac,1
adsorbent,hydrazine,1
contaminants,mask,1
contaminants,smac,1
adsorbent,contaminants,1
mask,smac,1
adsorbent,mask,1
adsorbent,smac,1
exercise,overload,1
exercise,rom,1
exercise,stroke,2
eccentric,overload,1
eccentric,rom,1
eccentric,stroke,2
overload,rom,1
overload,stroke,1
rom,stroke,1
products,trash,1
reactor,trash,1
oxidation,trash,1
trash,useful,1
products,reactor,1
oxidation,products,1
products,useful,1
reactor,useful,1
oxidation,useful,1
dielectric,plasma,1
charging,plasma,1
dielectric,discharges,1
discharges,panel,1
charging,discharges,1
dielectric,panel,1
charging,dielectric,1
charging,panel,1
lmm,specs,1
colloid,lmm,3
ds,specs,1
colloid,ds,2
colloid,specs,1
specs,techshot,1
colloid,techshot,2
effectors,spider,1
retrieval,spider,1
spider,winch,1
sensing,spider,1
effectors,retrieval,1
effectors,winch,1
effectors,sensing,1
retrieval,winch,1
retrieval,sensing,1
sensing,winch,1
fabrication,truss,1
solar,structures,1
quot,structures,1
fabrication,structures,1
quot,solar,2
fabrication,quot,2
avionics,swift,1
avionics,demand,1
avionics,tui,1
avionics,platform,1
demand,swift,1
demand,tui,1
demand,platform,1
crosslink,cubesat,1
cubesat,swift,1
cubesat,radio,1
cubesat,link,1
crosslink,swift,1
crosslink,radio,1
crosslink,link,1
link,swift,1
link,radio,1
cam,li,1
cam,targets,1
cam,energy,1
cam,cells,1
li,targets,1
energy,targets,1
cells,targets,1
germanium,readout,2
far,readout,5
array,readout,2
far,germanium,2
64x64,germanium,2
array,germanium,2
64x64,far,2
array,far,2
64x64,array,2
atmospheric,inlet,1
inlet,sampling,1
inlet,saturn,1
atmospheric,probe,3
atmospheric,saturn,1
probe,sampling,1
probe,saturn,1
sampling,saturn,1
pre,water,1
miniaturized,pre,2
dead,pre,1
concentrator,water,1
concentrator,miniaturized,1
concentrator,dead,1
difficult,robots,2
behaviors,robots,1
planning,tasks,2
difficult,tasks,2
behaviors,tasks,1
difficult,planning,2
behaviors,planning,1
behaviors,difficult,1
anytime,web,1
anytime,robot,2
anytime,irg,1
anytime,summarization,1
irg,web,1
summarization,web,1
irg,robot,1
robot,summarization,1
irg,summarization,1
cvc,telescope,1
cvc,mirrors,1
sic,telescope,1
mirrors,sic,1
telescope,trex,1
mirrors,trex,1
mirrors,telescope,1
radar,technologies,1
powerful,radar,1
programmable,technologies,1
powerful,programmable,1
systems,technologies,1
powerful,systems,1
powerful,technologies,1
avionic,tyvak,1
avionic,nlv,1
avionic,latest,1
avionic,systems,1
clothing,wash,1
clothing,laundry,1
clothing,drying,1
wash,water,1
laundry,wash,1
drying,wash,1
drying,laundry,2
suction,trap,1
trap,vacuum,1
containment,trap,1
foam,trap,1
suction,vacuum,1
containment,suction,1
foam,suction,1
containment,vacuum,1
foam,vacuum,1
containment,foam,1
ablation,foam,1
ablation,ultramet,1
ablation,ablatives,1
ablation,flux,1
normally,power,1
normally,si,1
converters,si,1
normally,sic,1
converters,normally,1
aps,carbide,1
aps,silicon,1
active,aps,1
carbide,pixel,1
pixel,silicon,1
active,pixel,1
active,carbide,1
cfrp,pdr,1
pdr,telescope,1
manufacturing,pdr,1
pdr,reflectors,1
cfrp,telescope,1
cfrp,manufacturing,1
cfrp,reflectors,1
reflectors,telescope,1
manufacturing,reflectors,1
assembly,cost,1
cell,cost,1
assembly,cell,1
array,assembly,1
array,cell,1
analytics,quot,1
quot,social,1
media,quot,1
quot,responders,1
analytics,social,1
analytics,media,1
analytics,responders,1
media,social,1
responders,social,1
media,responders,1
satellites,scanners,1
assets,scanners,1
scanners,stations,1
links,scanners,1
assets,satellites,1
satellites,stations,1
links,satellites,1
assets,stations,1
assets,links,1
links,stations,1
120,ladar,1
120,scanning,1
120,scanners,1
120,fov,1
effective,water,1
peroxide,water,1
effective,treatment,1
peroxide,treatment,1
potable,treatment,1
effective,peroxide,1
effective,potable,1
peroxide,potable,1
index,microlens,1
gradient,microlens,1
grin,microlens,1
films,microlens,1
films,index,1
gradient,grin,1
films,gradient,1
films,grin,1
human,video,3
2d,video,1
crew,human,2
2d,human,1
crew,motion,1
2d,motion,1
2d,crew,1
adr,debris,3
capture,debris,1
debris,dof,1
debris,lb,1
adr,capture,1
adr,dof,1
adr,lb,1
capture,dof,1
capture,lb,1
dof,lb,1
combustion,valves,2
combustion,control,1
authority,combustion,1
combustion,valve,2
temperature,wireless,1
turbine,wireless,1
measure,wireless,1
tbc,wireless,1
measure,temperature,1
tbc,temperature,1
measure,turbine,1
measure,tbc,1
fm,tree,1
fm,quot,1
augmentation,fm,1
quot,tree,1
augmentation,tree,1
fault,quot,2
augmentation,fault,1
augmentation,quot,1
conjugate,etalon,1
etalon,global,1
etalon,nanosat,1
etalon,scanned,1
conjugate,global,1
conjugate,nanosat,1
conjugate,scanned,1
global,nanosat,1
global,scanned,1
nanosat,scanned,1
characterization,damage,1
damage,framework,1
damage,xii,1
characterization,wave,1
framework,wave,1
wave,xii,1
characterization,framework,1
characterization,xii,1
framework,xii,1
camera,objective,1
camera,eva,1
camera,emu,1
camera,smart,1
eva,objective,1
emu,objective,1
objective,smart,1
eva,smart,1
emu,smart,1
simulator,um,2
mapping,um,2
processing,um,2
high,um,1
mapping,simulator,2
processing,simulator,2
high,simulator,1
mapping,processing,2
high,mapping,1
high,processing,2
mirrors,silicon,1
cladding,silicon,1
silicon,uvoir,1
silicon,stress,1
039,zona,1
mdao,zona,1
modelcenter,zona,1
fidelity,zona,2
039,mdao,1
039,modelcenter,1
039,fidelity,1
mdao,modelcenter,1
fidelity,mdao,1
fidelity,modelcenter,1
route,sugar,1
design,sugar,1
optimization,sugar,1
anisotropic,sugar,1
design,route,1
optimization,route,1
anisotropic,route,1
anisotropic,design,1
anisotropic,optimization,1
efficiency,fiber,1
amplifier,efficiency,1
fiber,nlight,1
amplifier,nlight,1
amplifier,nm,1
rotorcraft,shaft,1
composite,shaft,1
shaft,transmission,1
gear,rotorcraft,1
composite,gear,1
gear,transmission,1
rotorcraft,transmission,1
composite,transmission,1
application,bmi,1
bmi,robots,1
bmi,eva,1
bmi,robotic,1
application,robots,1
application,eva,1
application,robotic,1
eva,robots,1
eva,robotic,1
agiltron,build,1
039,agiltron,1
agiltron,enclosures,1
build,fiber,1
039,fiber,1
enclosures,fiber,1
039,build,1
build,enclosures,1
039,enclosures,1
aperiodic,spectrometer,1
nanostructure,spectrometer,1
nanoengineered,spectrometer,1
aperiodic,detector,1
aperiodic,nanostructure,1
aperiodic,nanoengineered,1
detector,nanostructure,1
detector,nanoengineered,1
nanoengineered,nanostructure,1
autonomous,health,1
health,integral,1
foundation,health,1
health,robotics,1
autonomous,integral,1
autonomous,foundation,1
autonomous,robotics,1
foundation,integral,1
integral,robotics,1
foundation,robotics,1
ubiquitous,wireless,1
web,wireless,1
local,wireless,1
ubiquitous,web,1
local,ubiquitous,1
network,ubiquitous,1
local,web,2
network,web,1
local,network,1
filters,particle,1
filters,quickly,1
cpus,filters,1
particle,quickly,1
cpus,particle,1
cpus,quickly,1
filter,quickly,1
cpus,filter,1
amp,tcms,2
amp,suggested,2
amp,multifunctional,1
mwir,photonic,1
antenna,photonic,3
antenna,photodetectors,1
photodetector,photonic,1
photodetectors,photonic,1
photodetector,photodetectors,2
causal,relationships,1
causal,sat,1
causal,data,1
causal,distributed,1
relationships,sat,1
data,relationships,1
distributed,relationships,1
data,sat,1
distributed,sat,1
gpu,scalability,1
cpus,gpu,1
gpu,parallelism,1
gpus,scalability,1
cpus,gpus,1
gpus,parallelism,1
cpus,scalability,1
parallelism,scalability,1
cpus,parallelism,1
consensus,mile,1
logical,mile,1
distributed,mile,1
atc,mile,1
consensus,distributed,1
atc,consensus,1
distributed,logical,1
atc,logical,1
atc,distributed,1
magnitude,orders,3
orders,particulate,1
matter,orders,1
limit,orders,1
magnitude,particulate,1
magnitude,matter,1
limit,magnitude,1
limit,particulate,1
limit,matter,1
aerogel,cfm,1
cfm,insulation,2
aspen,cfm,1
aerogels,cfm,2
